dataset,config_id,k_shot,seed,stage,class_index,class_name,f1
resisc45,resnet50_scratch_rgb3,10,999,stage2,43,thermal_power_station,0.1485148514851485
resisc45,resnet50_scratch_rgb3,10,999,stage2,44,wetland,0.13523131672597866
resisc45,swin_b_scratch_rgb3,10,42,stage1,0,airplane,0.3076923076923077
resisc45,swin_b_scratch_rgb3,10,42,stage1,1,airport,0.09195402298850575
resisc45,swin_b_scratch_rgb3,10,42,stage1,2,baseball_diamond,0.09615384615384616
resisc45,swin_b_scratch_rgb3,10,42,stage1,3,basketball_court,0.0641025641025641
resisc45,swin_b_scratch_rgb3,10,42,stage1,4,beach,0.43617021276595747
resisc45,swin_b_scratch_rgb3,10,42,stage1,5,bridge,0.08602150537634409
resisc45,swin_b_scratch_rgb3,10,42,stage1,6,chaparral,0.5340909090909091
resisc45,swin_b_scratch_rgb3,10,42,stage1,7,church,0.05925925925925926
resisc45,swin_b_scratch_rgb3,10,42,stage1,8,circular_farmland,0.27983539094650206
resisc45,swin_b_scratch_rgb3,10,42,stage1,9,cloud,0.14678899082568808
resisc45,swin_b_scratch_rgb3,10,42,stage1,10,commercial_area,0.15584415584415584
resisc45,swin_b_scratch_rgb3,10,42,stage1,11,dense_residential,0.19047619047619047
resisc45,swin_b_scratch_rgb3,10,42,stage1,12,desert,0.7980769230769231
resisc45,swin_b_scratch_rgb3,10,42,stage1,13,forest,0.2863961813842482
resisc45,swin_b_scratch_rgb3,10,42,stage1,14,freeway,0.015267175572519083
resisc45,swin_b_scratch_rgb3,10,42,stage1,15,golf_course,0.17073170731707318
resisc45,swin_b_scratch_rgb3,10,42,stage1,16,ground_track_field,0.13861386138613863
resisc45,swin_b_scratch_rgb3,10,42,stage1,17,harbor,0.3137254901960784
resisc45,swin_b_scratch_rgb3,10,42,stage1,18,industrial_area,0.1452991452991453
resisc45,swin_b_scratch_rgb3,10,42,stage1,19,intersection,0.07042253521126761
resisc45,swin_b_scratch_rgb3,10,42,stage1,20,island,0.6305418719211823
resisc45,swin_b_scratch_rgb3,10,42,stage1,21,lake,0.08823529411764706
resisc45,swin_b_scratch_rgb3,10,42,stage1,22,meadow,0.5827814569536424
resisc45,swin_b_scratch_rgb3,10,42,stage1,23,medium_residential,0.13471502590673576
resisc45,swin_b_scratch_rgb3,10,42,stage1,24,mobile_home_park,0.30708661417322836
resisc45,swin_b_scratch_rgb3,10,42,stage1,25,mountain,0.14965986394557823
resisc45,swin_b_scratch_rgb3,10,42,stage1,26,overpass,0.10619469026548672
resisc45,swin_b_scratch_rgb3,10,42,stage1,27,palace,0.061224489795918366
resisc45,swin_b_scratch_rgb3,10,42,stage1,28,parking_lot,0.1471861471861472
resisc45,swin_b_scratch_rgb3,10,42,stage1,29,railway,0.061946902654867256
resisc45,swin_b_scratch_rgb3,10,42,stage1,30,railway_station,0.039473684210526314
resisc45,swin_b_scratch_rgb3,10,42,stage1,31,rectangular_farmland,0.11920529801324503
resisc45,swin_b_scratch_rgb3,10,42,stage1,32,river,0.242152466367713
resisc45,swin_b_scratch_rgb3,10,42,stage1,33,roundabout,0.14479638009049775
resisc45,swin_b_scratch_rgb3,10,42,stage1,34,runway,0.20224719101123595
resisc45,swin_b_scratch_rgb3,10,42,stage1,35,sea_ice,0.44816053511705684
resisc45,swin_b_scratch_rgb3,10,42,stage1,36,ship,0.10062893081761007
resisc45,swin_b_scratch_rgb3,10,42,stage1,37,snowberg,0.5363128491620112
resisc45,swin_b_scratch_rgb3,10,42,stage1,38,sparse_residential,0.1391304347826087
resisc45,swin_b_scratch_rgb3,10,42,stage1,39,stadium,0.10480349344978165
resisc45,swin_b_scratch_rgb3,10,42,stage1,40,storage_tank,0.07881773399014778
resisc45,swin_b_scratch_rgb3,10,42,stage1,41,tennis_court,0.08695652173913043
resisc45,swin_b_scratch_rgb3,10,42,stage1,42,terrace,0.22009569377990432
resisc45,swin_b_scratch_rgb3,10,42,stage1,43,thermal_power_station,0.25806451612903225
resisc45,swin_b_scratch_rgb3,10,42,stage1,44,wetland,0.2315112540192926
resisc45,swin_b_scratch_rgb3,10,42,stage2,0,airplane,0.18666666666666668
resisc45,swin_b_scratch_rgb3,10,42,stage2,1,airport,0.13043478260869565
resisc45,swin_b_scratch_rgb3,10,42,stage2,2,baseball_diamond,0.12345679012345678
resisc45,swin_b_scratch_rgb3,10,42,stage2,3,basketball_court,0.0
resisc45,swin_b_scratch_rgb3,10,42,stage2,4,beach,0.36180904522613067
resisc45,swin_b_scratch_rgb3,10,42,stage2,5,bridge,0.07246376811594203
resisc45,swin_b_scratch_rgb3,10,42,stage2,6,chaparral,0.4485981308411215
resisc45,swin_b_scratch_rgb3,10,42,stage2,7,church,0.0
resisc45,swin_b_scratch_rgb3,10,42,stage2,8,circular_farmland,0.25165562913907286
resisc45,swin_b_scratch_rgb3,10,42,stage2,9,cloud,0.10628019323671498
resisc45,swin_b_scratch_rgb3,10,42,stage2,10,commercial_area,0.19047619047619047
resisc45,swin_b_scratch_rgb3,10,42,stage2,11,dense_residential,0.2430939226519337
resisc45,swin_b_scratch_rgb3,10,42,stage2,12,desert,0.7722772277227723
resisc45,swin_b_scratch_rgb3,10,42,stage2,13,forest,0.26778242677824265
resisc45,swin_b_scratch_rgb3,10,42,stage2,14,freeway,0.10476190476190476
resisc45,swin_b_scratch_rgb3,10,42,stage2,15,golf_course,0.15942028985507245
resisc45,swin_b_scratch_rgb3,10,42,stage2,16,ground_track_field,0.10619469026548672
resisc45,swin_b_scratch_rgb3,10,42,stage2,17,harbor,0.31351351351351353
resisc45,swin_b_scratch_rgb3,10,42,stage2,18,industrial_area,0.013888888888888888
resisc45,swin_b_scratch_rgb3,10,42,stage2,19,intersection,0.016129032258064516
resisc45,swin_b_scratch_rgb3,10,42,stage2,20,island,0.4050632911392405
resisc45,swin_b_scratch_rgb3,10,42,stage2,21,lake,0.03508771929824561
resisc45,swin_b_scratch_rgb3,10,42,stage2,22,meadow,0.5574912891986062
resisc45,swin_b_scratch_rgb3,10,42,stage2,23,medium_residential,0.10426540284360189
resisc45,swin_b_scratch_rgb3,10,42,stage2,24,mobile_home_park,0.29292929292929293
resisc45,swin_b_scratch_rgb3,10,42,stage2,25,mountain,0.030534351145038167
resisc45,swin_b_scratch_rgb3,10,42,stage2,26,overpass,0.10179640718562874
resisc45,swin_b_scratch_rgb3,10,42,stage2,27,palace,0.047058823529411764
resisc45,swin_b_scratch_rgb3,10,42,stage2,28,parking_lot,0.03208556149732621
resisc45,swin_b_scratch_rgb3,10,42,stage2,29,railway,0.07766990291262135
resisc45,swin_b_scratch_rgb3,10,42,stage2,30,railway_station,0.08035714285714286
resisc45,swin_b_scratch_rgb3,10,42,stage2,31,rectangular_farmland,0.10582010582010581
resisc45,swin_b_scratch_rgb3,10,42,stage2,32,river,0.3017241379310345
resisc45,swin_b_scratch_rgb3,10,42,stage2,33,roundabout,0.15522388059701492
resisc45,swin_b_scratch_rgb3,10,42,stage2,34,runway,0.07518796992481203
resisc45,swin_b_scratch_rgb3,10,42,stage2,35,sea_ice,0.40634920634920635
resisc45,swin_b_scratch_rgb3,10,42,stage2,36,ship,0.12269938650306748
resisc45,swin_b_scratch_rgb3,10,42,stage2,37,snowberg,0.5445026178010471
resisc45,swin_b_scratch_rgb3,10,42,stage2,38,sparse_residential,0.07954545454545454
resisc45,swin_b_scratch_rgb3,10,42,stage2,39,stadium,0.08270676691729323
resisc45,swin_b_scratch_rgb3,10,42,stage2,40,storage_tank,0.009852216748768473
resisc45,swin_b_scratch_rgb3,10,42,stage2,41,tennis_court,0.1650485436893204
resisc45,swin_b_scratch_rgb3,10,42,stage2,42,terrace,0.21428571428571427
resisc45,swin_b_scratch_rgb3,10,42,stage2,43,thermal_power_station,0.17813765182186234
resisc45,swin_b_scratch_rgb3,10,42,stage2,44,wetland,0.2704225352112676
resisc45,swin_b_scratch_rgb3,10,123,stage1,0,airplane,0.3179916317991632
resisc45,swin_b_scratch_rgb3,10,123,stage1,1,airport,0.16393442622950818
resisc45,swin_b_scratch_rgb3,10,123,stage1,2,baseball_diamond,0.2096069868995633
resisc45,swin_b_scratch_rgb3,10,123,stage1,3,basketball_court,0.06
resisc45,swin_b_scratch_rgb3,10,123,stage1,4,beach,0.2826086956521739
resisc45,swin_b_scratch_rgb3,10,123,stage1,5,bridge,0.16718266253869968
resisc45,swin_b_scratch_rgb3,10,123,stage1,6,chaparral,0.6036036036036037
resisc45,swin_b_scratch_rgb3,10,123,stage1,7,church,0.08737864077669903
resisc45,swin_b_scratch_rgb3,10,123,stage1,8,circular_farmland,0.38028169014084506
resisc45,swin_b_scratch_rgb3,10,123,stage1,9,cloud,0.3350253807106599
resisc45,swin_b_scratch_rgb3,10,123,stage1,10,commercial_area,0.18181818181818182
resisc45,swin_b_scratch_rgb3,10,123,stage1,11,dense_residential,0.330188679245283
resisc45,swin_b_scratch_rgb3,10,123,stage1,12,desert,0.801980198019802
resisc45,swin_b_scratch_rgb3,10,123,stage1,13,forest,0.45
resisc45,swin_b_scratch_rgb3,10,123,stage1,14,freeway,0.07194244604316546
resisc45,swin_b_scratch_rgb3,10,123,stage1,15,golf_course,0.26244343891402716
resisc45,swin_b_scratch_rgb3,10,123,stage1,16,ground_track_field,0.0670391061452514
resisc45,swin_b_scratch_rgb3,10,123,stage1,17,harbor,0.1827956989247312
resisc45,swin_b_scratch_rgb3,10,123,stage1,18,industrial_area,0.16170212765957448
resisc45,swin_b_scratch_rgb3,10,123,stage1,19,intersection,0.1477832512315271
resisc45,swin_b_scratch_rgb3,10,123,stage1,20,island,0.6446886446886447
resisc45,swin_b_scratch_rgb3,10,123,stage1,21,lake,0.07272727272727272
resisc45,swin_b_scratch_rgb3,10,123,stage1,22,meadow,0.696
resisc45,swin_b_scratch_rgb3,10,123,stage1,23,medium_residential,0.1566265060240964
resisc45,swin_b_scratch_rgb3,10,123,stage1,24,mobile_home_park,0.30357142857142855
resisc45,swin_b_scratch_rgb3,10,123,stage1,25,mountain,0.17679558011049723
resisc45,swin_b_scratch_rgb3,10,123,stage1,26,overpass,0.07734806629834254
resisc45,swin_b_scratch_rgb3,10,123,stage1,27,palace,0.09271523178807947
resisc45,swin_b_scratch_rgb3,10,123,stage1,28,parking_lot,0.2679425837320574
resisc45,swin_b_scratch_rgb3,10,123,stage1,29,railway,0.19689119170984457
resisc45,swin_b_scratch_rgb3,10,123,stage1,30,railway_station,0.09821428571428571
resisc45,swin_b_scratch_rgb3,10,123,stage1,31,rectangular_farmland,0.1461187214611872
resisc45,swin_b_scratch_rgb3,10,123,stage1,32,river,0.26609442060085836
resisc45,swin_b_scratch_rgb3,10,123,stage1,33,roundabout,0.08181818181818182
resisc45,swin_b_scratch_rgb3,10,123,stage1,34,runway,0.12738853503184713
resisc45,swin_b_scratch_rgb3,10,123,stage1,35,sea_ice,0.4606741573033708
resisc45,swin_b_scratch_rgb3,10,123,stage1,36,ship,0.12560386473429952
resisc45,swin_b_scratch_rgb3,10,123,stage1,37,snowberg,0.424
resisc45,swin_b_scratch_rgb3,10,123,stage1,38,sparse_residential,0.11842105263157894
resisc45,swin_b_scratch_rgb3,10,123,stage1,39,stadium,0.059113300492610835
resisc45,swin_b_scratch_rgb3,10,123,stage1,40,storage_tank,0.08955223880597014
resisc45,swin_b_scratch_rgb3,10,123,stage1,41,tennis_court,0.011560693641618497
resisc45,swin_b_scratch_rgb3,10,123,stage1,42,terrace,0.1641025641025641
resisc45,swin_b_scratch_rgb3,10,123,stage1,43,thermal_power_station,0.0736196319018405
resisc45,swin_b_scratch_rgb3,10,123,stage1,44,wetland,0.27548209366391185
resisc45,swin_b_scratch_rgb3,10,123,stage2,0,airplane,0.31496062992125984
resisc45,swin_b_scratch_rgb3,10,123,stage2,1,airport,0.12560386473429952
resisc45,swin_b_scratch_rgb3,10,123,stage2,2,baseball_diamond,0.2459016393442623
resisc45,swin_b_scratch_rgb3,10,123,stage2,3,basketball_court,0.11042944785276074
resisc45,swin_b_scratch_rgb3,10,123,stage2,4,beach,0.2987012987012987
resisc45,swin_b_scratch_rgb3,10,123,stage2,5,bridge,0.10655737704918032
resisc45,swin_b_scratch_rgb3,10,123,stage2,6,chaparral,0.5826771653543307
resisc45,swin_b_scratch_rgb3,10,123,stage2,7,church,0.07236842105263158
resisc45,swin_b_scratch_rgb3,10,123,stage2,8,circular_farmland,0.397212543554007
resisc45,swin_b_scratch_rgb3,10,123,stage2,9,cloud,0.2727272727272727
resisc45,swin_b_scratch_rgb3,10,123,stage2,10,commercial_area,0.05
resisc45,swin_b_scratch_rgb3,10,123,stage2,11,dense_residential,0.27848101265822783
resisc45,swin_b_scratch_rgb3,10,123,stage2,12,desert,0.8241206030150754
resisc45,swin_b_scratch_rgb3,10,123,stage2,13,forest,0.3644859813084112
resisc45,swin_b_scratch_rgb3,10,123,stage2,14,freeway,0.0
resisc45,swin_b_scratch_rgb3,10,123,stage2,15,golf_course,0.2987551867219917
resisc45,swin_b_scratch_rgb3,10,123,stage2,16,ground_track_field,0.15527950310559005
resisc45,swin_b_scratch_rgb3,10,123,stage2,17,harbor,0.2694300518134715
resisc45,swin_b_scratch_rgb3,10,123,stage2,18,industrial_area,0.1340782122905028
resisc45,swin_b_scratch_rgb3,10,123,stage2,19,intersection,0.09195402298850575
resisc45,swin_b_scratch_rgb3,10,123,stage2,20,island,0.5694915254237288
resisc45,swin_b_scratch_rgb3,10,123,stage2,21,lake,0.06722689075630252
resisc45,swin_b_scratch_rgb3,10,123,stage2,22,meadow,0.6451612903225806
resisc45,swin_b_scratch_rgb3,10,123,stage2,23,medium_residential,0.0945945945945946
resisc45,swin_b_scratch_rgb3,10,123,stage2,24,mobile_home_park,0.2867383512544803
resisc45,swin_b_scratch_rgb3,10,123,stage2,25,mountain,0.20168067226890757
resisc45,swin_b_scratch_rgb3,10,123,stage2,26,overpass,0.01694915254237288
resisc45,swin_b_scratch_rgb3,10,123,stage2,27,palace,0.08860759493670886
resisc45,swin_b_scratch_rgb3,10,123,stage2,28,parking_lot,0.1762114537444934
resisc45,swin_b_scratch_rgb3,10,123,stage2,29,railway,0.17105263157894737
resisc45,swin_b_scratch_rgb3,10,123,stage2,30,railway_station,0.09574468085106383
resisc45,swin_b_scratch_rgb3,10,123,stage2,31,rectangular_farmland,0.04580152671755725
resisc45,swin_b_scratch_rgb3,10,123,stage2,32,river,0.26804123711340205
resisc45,swin_b_scratch_rgb3,10,123,stage2,33,roundabout,0.05907172995780591
resisc45,swin_b_scratch_rgb3,10,123,stage2,34,runway,0.20134228187919462
resisc45,swin_b_scratch_rgb3,10,123,stage2,35,sea_ice,0.5203252032520326
resisc45,swin_b_scratch_rgb3,10,123,stage2,36,ship,0.1282051282051282
resisc45,swin_b_scratch_rgb3,10,123,stage2,37,snowberg,0.4198473282442748
resisc45,swin_b_scratch_rgb3,10,123,stage2,38,sparse_residential,0.13829787234042554
resisc45,swin_b_scratch_rgb3,10,123,stage2,39,stadium,0.07960199004975124
resisc45,swin_b_scratch_rgb3,10,123,stage2,40,storage_tank,0.057692307692307696
resisc45,swin_b_scratch_rgb3,10,123,stage2,41,tennis_court,0.0
resisc45,swin_b_scratch_rgb3,10,123,stage2,42,terrace,0.2297872340425532
resisc45,swin_b_scratch_rgb3,10,123,stage2,43,thermal_power_station,0.09302325581395349
resisc45,swin_b_scratch_rgb3,10,123,stage2,44,wetland,0.26666666666666666
resisc45,swin_b_scratch_rgb3,10,2024,stage1,0,airplane,0.36097560975609755
resisc45,swin_b_scratch_rgb3,10,2024,stage1,1,airport,0.19574468085106383
resisc45,swin_b_scratch_rgb3,10,2024,stage1,2,baseball_diamond,0.2097902097902098
resisc45,swin_b_scratch_rgb3,10,2024,stage1,3,basketball_court,0.025974025974025976
resisc45,swin_b_scratch_rgb3,10,2024,stage1,4,beach,0.3592814371257485
resisc45,swin_b_scratch_rgb3,10,2024,stage1,5,bridge,0.12280701754385964
resisc45,swin_b_scratch_rgb3,10,2024,stage1,6,chaparral,0.6557377049180327
resisc45,swin_b_scratch_rgb3,10,2024,stage1,7,church,0.20425531914893616
resisc45,swin_b_scratch_rgb3,10,2024,stage1,8,circular_farmland,0.31351351351351353
resisc45,swin_b_scratch_rgb3,10,2024,stage1,9,cloud,0.3617021276595745
resisc45,swin_b_scratch_rgb3,10,2024,stage1,10,commercial_area,0.16470588235294117
resisc45,swin_b_scratch_rgb3,10,2024,stage1,11,dense_residential,0.27009646302250806
resisc45,swin_b_scratch_rgb3,10,2024,stage1,12,desert,0.7310924369747899
resisc45,swin_b_scratch_rgb3,10,2024,stage1,13,forest,0.38596491228070173
resisc45,swin_b_scratch_rgb3,10,2024,stage1,14,freeway,0.0
resisc45,swin_b_scratch_rgb3,10,2024,stage1,15,golf_course,0.2465753424657534
resisc45,swin_b_scratch_rgb3,10,2024,stage1,16,ground_track_field,0.08247422680412371
resisc45,swin_b_scratch_rgb3,10,2024,stage1,17,harbor,0.23134328358208955
resisc45,swin_b_scratch_rgb3,10,2024,stage1,18,industrial_area,0.14345991561181434
resisc45,swin_b_scratch_rgb3,10,2024,stage1,19,intersection,0.14847161572052403
resisc45,swin_b_scratch_rgb3,10,2024,stage1,20,island,0.631578947368421
resisc45,swin_b_scratch_rgb3,10,2024,stage1,21,lake,0.07017543859649122
resisc45,swin_b_scratch_rgb3,10,2024,stage1,22,meadow,0.5906040268456376
resisc45,swin_b_scratch_rgb3,10,2024,stage1,23,medium_residential,0.09473684210526316
resisc45,swin_b_scratch_rgb3,10,2024,stage1,24,mobile_home_park,0.1497326203208556
resisc45,swin_b_scratch_rgb3,10,2024,stage1,25,mountain,0.13333333333333333
resisc45,swin_b_scratch_rgb3,10,2024,stage1,26,overpass,0.11764705882352941
resisc45,swin_b_scratch_rgb3,10,2024,stage1,27,palace,0.07518796992481203
resisc45,swin_b_scratch_rgb3,10,2024,stage1,28,parking_lot,0.2094240837696335
resisc45,swin_b_scratch_rgb3,10,2024,stage1,29,railway,0.2247191011235955
resisc45,swin_b_scratch_rgb3,10,2024,stage1,30,railway_station,0.05649717514124294
resisc45,swin_b_scratch_rgb3,10,2024,stage1,31,rectangular_farmland,0.1935483870967742
resisc45,swin_b_scratch_rgb3,10,2024,stage1,32,river,0.12413793103448276
resisc45,swin_b_scratch_rgb3,10,2024,stage1,33,roundabout,0.0
resisc45,swin_b_scratch_rgb3,10,2024,stage1,34,runway,0.15315315315315314
resisc45,swin_b_scratch_rgb3,10,2024,stage1,35,sea_ice,0.4013605442176871
resisc45,swin_b_scratch_rgb3,10,2024,stage1,36,ship,0.23728813559322035
resisc45,swin_b_scratch_rgb3,10,2024,stage1,37,snowberg,0.5
resisc45,swin_b_scratch_rgb3,10,2024,stage1,38,sparse_residential,0.20930232558139536
resisc45,swin_b_scratch_rgb3,10,2024,stage1,39,stadium,0.0425531914893617
resisc45,swin_b_scratch_rgb3,10,2024,stage1,40,storage_tank,0.26865671641791045
resisc45,swin_b_scratch_rgb3,10,2024,stage1,41,tennis_court,0.20833333333333334
resisc45,swin_b_scratch_rgb3,10,2024,stage1,42,terrace,0.25
resisc45,swin_b_scratch_rgb3,10,2024,stage1,43,thermal_power_station,0.1893939393939394
resisc45,swin_b_scratch_rgb3,10,2024,stage1,44,wetland,0.15300546448087432
resisc45,swin_b_scratch_rgb3,10,2024,stage2,0,airplane,0.3275862068965517
resisc45,swin_b_scratch_rgb3,10,2024,stage2,1,airport,0.1875
resisc45,swin_b_scratch_rgb3,10,2024,stage2,2,baseball_diamond,0.1382488479262673
resisc45,swin_b_scratch_rgb3,10,2024,stage2,3,basketball_court,0.06289308176100629
resisc45,swin_b_scratch_rgb3,10,2024,stage2,4,beach,0.328042328042328
resisc45,swin_b_scratch_rgb3,10,2024,stage2,5,bridge,0.12371134020618557
resisc45,swin_b_scratch_rgb3,10,2024,stage2,6,chaparral,0.6310160427807486
resisc45,swin_b_scratch_rgb3,10,2024,stage2,7,church,0.1593625498007968
resisc45,swin_b_scratch_rgb3,10,2024,stage2,8,circular_farmland,0.2613065326633166
resisc45,swin_b_scratch_rgb3,10,2024,stage2,9,cloud,0.2236842105263158
resisc45,swin_b_scratch_rgb3,10,2024,stage2,10,commercial_area,0.1702127659574468
resisc45,swin_b_scratch_rgb3,10,2024,stage2,11,dense_residential,0.2676767676767677
resisc45,swin_b_scratch_rgb3,10,2024,stage2,12,desert,0.7099236641221374
resisc45,swin_b_scratch_rgb3,10,2024,stage2,13,forest,0.37992831541218636
resisc45,swin_b_scratch_rgb3,10,2024,stage2,14,freeway,0.030303030303030304
resisc45,swin_b_scratch_rgb3,10,2024,stage2,15,golf_course,0.22939068100358423
resisc45,swin_b_scratch_rgb3,10,2024,stage2,16,ground_track_field,0.0782122905027933
resisc45,swin_b_scratch_rgb3,10,2024,stage2,17,harbor,0.36180904522613067
resisc45,swin_b_scratch_rgb3,10,2024,stage2,18,industrial_area,0.15498154981549817
resisc45,swin_b_scratch_rgb3,10,2024,stage2,19,intersection,0.10084033613445378
resisc45,swin_b_scratch_rgb3,10,2024,stage2,20,island,0.5358490566037736
resisc45,swin_b_scratch_rgb3,10,2024,stage2,21,lake,0.03636363636363636
resisc45,swin_b_scratch_rgb3,10,2024,stage2,22,meadow,0.6083916083916084
resisc45,swin_b_scratch_rgb3,10,2024,stage2,23,medium_residential,0.11920529801324503
resisc45,swin_b_scratch_rgb3,10,2024,stage2,24,mobile_home_park,0.07894736842105263
resisc45,swin_b_scratch_rgb3,10,2024,stage2,25,mountain,0.1286549707602339
resisc45,swin_b_scratch_rgb3,10,2024,stage2,26,overpass,0.11
resisc45,swin_b_scratch_rgb3,10,2024,stage2,27,palace,0.07407407407407407
resisc45,swin_b_scratch_rgb3,10,2024,stage2,28,parking_lot,0.13872832369942195
resisc45,swin_b_scratch_rgb3,10,2024,stage2,29,railway,0.21694915254237288
resisc45,swin_b_scratch_rgb3,10,2024,stage2,30,railway_station,0.08450704225352113
resisc45,swin_b_scratch_rgb3,10,2024,stage2,31,rectangular_farmland,0.21476510067114093
resisc45,swin_b_scratch_rgb3,10,2024,stage2,32,river,0.11267605633802817
resisc45,swin_b_scratch_rgb3,10,2024,stage2,33,roundabout,0.0
resisc45,swin_b_scratch_rgb3,10,2024,stage2,34,runway,0.017094017094017096
resisc45,swin_b_scratch_rgb3,10,2024,stage2,35,sea_ice,0.4013840830449827
resisc45,swin_b_scratch_rgb3,10,2024,stage2,36,ship,0.1889763779527559
resisc45,swin_b_scratch_rgb3,10,2024,stage2,37,snowberg,0.543859649122807
resisc45,swin_b_scratch_rgb3,10,2024,stage2,38,sparse_residential,0.24083769633507854
resisc45,swin_b_scratch_rgb3,10,2024,stage2,39,stadium,0.0335195530726257
resisc45,swin_b_scratch_rgb3,10,2024,stage2,40,storage_tank,0.32298136645962733
resisc45,swin_b_scratch_rgb3,10,2024,stage2,41,tennis_court,0.11494252873563218
resisc45,swin_b_scratch_rgb3,10,2024,stage2,42,terrace,0.24404761904761904
resisc45,swin_b_scratch_rgb3,10,2024,stage2,43,thermal_power_station,0.19166666666666668
resisc45,swin_b_scratch_rgb3,10,2024,stage2,44,wetland,0.20430107526881722
resisc45,swin_b_scratch_rgb3,10,7,stage1,0,airplane,0.2831858407079646
resisc45,swin_b_scratch_rgb3,10,7,stage1,1,airport,0.10328638497652583
